data_size,crossover_rate,mutation_rate,elite_percentage,execution_time,final_fitness
50,0.5,0.3,0.6,0.8756076999998186,0.9381333333333333
50,0.5,0.3,0.7,0.5879707000003691,0.9290666666666667
50,0.5,0.3,0.8,0.37296050000031755,0.8854000000000001
50,0.5,0.4,0.3,1.705980599999748,0.9639333333333333
50,0.5,0.4,0.4,1.432365000000118,0.9738666666666665
50,0.5,0.4,0.5,1.1068830999997772,0.9504000000000001
50,0.5,0.4,0.6,0.8362087000000429,0.9496666666666667
50,0.5,0.4,0.7,0.5755131000000802,0.9533333333333334
50,0.5,0.4,0.8,0.2947644000000764,0.9074
50,0.5,0.5,0.3,1.7324232000000848,0.9792000000000002
50,0.5,0.5,0.4,1.4895434000000023,0.9708
50,0.5,0.5,0.5,1.1788317000000461,0.9652
50,0.5,0.5,0.6,0.953943199999685,0.966
50,0.5,0.5,0.7,0.6093454000001657,0.9478000000000002
50,0.5,0.5,0.8,0.3750116999999591,0.9114666666666664
50,0.5,0.6,0.3,1.7990112000002227,0.9709333333333333
50,0.5,0.6,0.4,1.4720507000001817,0.9717333333333332
50,0.5,0.6,0.5,1.2027417999997851,0.9720666666666666
50,0.5,0.6,0.6,0.9606463000000076,0.9667333333333336
50,0.5,0.6,0.7,0.6444773999996869,0.9454666666666667
50,0.5,0.6,0.8,0.3511391000001822,0.9404666666666668
50,0.5,0.7,0.3,1.820825600000262,0.9672000000000001
50,0.5,0.7,0.4,1.5077738999998473,0.9663333333333333
50,0.5,0.7,0.5,1.2538177999999789,0.9763999999999999
50,0.5,0.7,0.6,0.9139399000000594,0.9640666666666668
50,0.5,0.7,0.7,0.6072125999999116,0.9522
50,0.5,0.7,0.8,0.38904879999972763,0.9121999999999998
50,0.5,0.8,0.3,1.906474999999773,0.9694666666666667
50,0.5,0.8,0.4,1.669555699999819,0.9810000000000001
50,0.5,0.8,0.5,1.2577211999996507,0.9762666666666666
50,0.5,0.8,0.6,0.9365771000002496,0.9624000000000003
50,0.5,0.8,0.7,0.6826144999999997,0.9602
50,0.5,0.8,0.8,0.34399939999957496,0.9316000000000001
50,0.6,0.3,0.3,1.9697839999998905,0.9623333333333333
50,0.6,0.3,0.4,1.6701176999999916,0.9586
50,0.6,0.3,0.5,1.366979899999933,0.9608666666666668
50,0.6,0.3,0.6,1.0731052000001,0.9545333333333332
50,0.6,0.3,0.7,0.7049269999997705,0.9394666666666668
50,0.6,0.3,0.8,0.48631710000017847,0.9141999999999999
50,0.6,0.4,0.3,2.014854600000035,0.9767333333333335
50,0.6,0.4,0.4,1.7512965999999324,0.9753333333333332
50,0.6,0.4,0.5,1.3949497000003248,0.9652666666666668
50,0.6,0.4,0.6,1.0034215999999105,0.9715999999999998
50,0.6,0.4,0.7,0.7605696000000535,0.9321999999999997
50,0.6,0.4,0.8,0.40680040000006557,0.9133333333333333
50,0.6,0.5,0.3,2.1394350000000486,0.9686666666666666
50,0.6,0.5,0.4,1.6815566999998737,0.9677333333333336
50,0.6,0.5,0.5,1.5109928000001673,0.9731333333333334
50,0.6,0.5,0.6,1.0781065000001036,0.9548666666666665
50,0.6,0.5,0.7,0.7854178999996293,0.9518000000000001
50,0.6,0.5,0.8,0.4633330000001479,0.9164666666666668
50,0.6,0.6,0.3,2.273414700000103,0.9742666666666666
50,0.6,0.6,0.4,1.8303086000000803,0.9793333333333333
50,0.6,0.6,0.5,1.4950553999997283,0.9702666666666667
50,0.6,0.6,0.6,1.1245552000000316,0.9676666666666668
50,0.6,0.6,0.7,0.7909222000002956,0.9432
50,0.6,0.6,0.8,0.5164100000001781,0.9401999999999997
50,0.6,0.7,0.3,2.2480547999998635,0.9706000000000001
50,0.6,0.7,0.4,1.8224077999998372,0.9733333333333333
50,0.6,0.7,0.5,1.5416301000000203,0.9676666666666668
50,0.6,0.7,0.6,1.153624900000068,0.9634
50,0.6,0.7,0.7,0.8247701000000234,0.9632666666666669
50,0.6,0.7,0.8,0.4831576999999925,0.9283333333333335
50,0.6,0.8,0.3,2.336078499999985,0.9656
50,0.6,0.8,0.4,1.9313828999997895,0.9665999999999999
50,0.6,0.8,0.5,1.5397241999999096,0.9764000000000002
50,0.6,0.8,0.6,1.172621700000036,0.9740666666666666
50,0.6,0.8,0.7,0.8474934999999277,0.9541333333333333
50,0.6,0.8,0.8,0.5109068000001571,0.916
50,0.7,0.3,0.3,2.4449601000001167,0.9645333333333334
50,0.7,0.3,0.4,1.9853590999996413,0.9634666666666668
50,0.7,0.3,0.5,1.6281957999999577,0.961
50,0.7,0.3,0.6,1.3074391999998625,0.9484
50,0.7,0.3,0.7,0.8443686999999045,0.9349333333333334
50,0.7,0.3,0.8,0.5816807000001063,0.8988666666666667
50,0.7,0.4,0.3,2.405499299999974,0.9589333333333334
50,0.7,0.4,0.4,2.0961484999997992,0.9583999999999999
50,0.7,0.4,0.5,1.6057467000000543,0.9673333333333332
50,0.7,0.4,0.6,1.275471700000253,0.9661333333333333
50,0.7,0.4,0.7,0.8919780999999602,0.9534666666666665
50,0.7,0.4,0.8,0.5060244000001148,0.9111333333333335
50,0.7,0.5,0.3,2.458656300000257,0.9652666666666667
50,0.7,0.5,0.4,2.0443601000001763,0.9721333333333332
50,0.7,0.5,0.5,1.705892699999822,0.9730000000000001
50,0.7,0.5,0.6,1.234086599999955,0.9744666666666666
50,0.7,0.5,0.7,0.8960326999999779,0.9592666666666666
50,0.7,0.5,0.8,0.6297961000000214,0.9211333333333332
50,0.7,0.6,0.3,2.536084099999698,0.9686666666666668
50,0.7,0.6,0.4,2.283994399999756,0.9595333333333335
50,0.7,0.6,0.5,2.104290399999627,0.9702
50,0.7,0.6,0.6,1.398133499999858,0.9654666666666667
50,0.7,0.6,0.7,0.9103550999998333,0.9511999999999998
50,0.7,0.6,0.8,0.6246993999998267,0.9363999999999999
50,0.7,0.7,0.3,2.9659144000002016,0.9745333333333333
50,0.7,0.7,0.4,2.2970037999998567,0.9786666666666666
50,0.7,0.7,0.5,1.9622984000002361,0.9658
50,0.7,0.7,0.6,1.448186000000078,0.9643333333333333
50,0.7,0.7,0.7,0.9264765000002626,0.9644000000000001
50,0.7,0.7,0.8,0.5888036999999713,0.9328666666666667
50,0.7,0.8,0.3,2.799017499999991,0.9540666666666668
50,0.7,0.8,0.4,2.318826299999728,0.9684666666666667
50,0.7,0.8,0.5,1.952176799999961,0.9748666666666667
50,0.7,0.8,0.6,1.347408799999812,0.9781333333333333
50,0.7,0.8,0.7,0.98419339999964,0.9548
50,0.7,0.8,0.8,0.6676396999996541,0.9377333333333333
50,0.8,0.3,0.3,3.0094351999996434,0.9541999999999999
50,0.8,0.3,0.4,2.4941091000000597,0.96
50,0.8,0.3,0.5,2.0510254999999233,0.9636666666666667
50,0.8,0.3,0.6,1.5017236000003322,0.9394666666666668
50,0.8,0.3,0.7,0.9629211999999825,0.9412666666666667
50,0.8,0.3,0.8,0.7464956999997412,0.9088
50,0.8,0.4,0.3,2.874016700000084,0.9644666666666668
50,0.8,0.4,0.4,2.6504823999998735,0.9693333333333334
50,0.8,0.4,0.5,2.0114228000002186,0.9521333333333333
50,0.8,0.4,0.6,1.7256434999999328,0.9542666666666667
50,0.8,0.4,0.7,1.0735442999998668,0.9193999999999999
50,0.8,0.4,0.8,0.7746470000001864,0.9158666666666667
50,0.8,0.5,0.3,3.0313513000000967,0.9636000000000001
50,0.8,0.5,0.4,2.516422000000148,0.9725333333333334
50,0.8,0.5,0.5,2.1932873999999174,0.9652
50,0.8,0.5,0.6,1.5430953000000045,0.9714666666666666
50,0.8,0.5,0.7,0.9971102999998038,0.9487333333333334
50,0.8,0.5,0.8,0.7802201999998033,0.9303999999999999
50,0.8,0.6,0.3,2.9522922999999537,0.9595333333333332
50,0.8,0.6,0.4,2.4925554999999804,0.9703999999999999
50,0.8,0.6,0.5,1.9537504999998418,0.9745999999999999
50,0.8,0.6,0.6,1.5788821999999527,0.9653333333333333
50,0.8,0.6,0.7,1.0224386999998387,0.9575333333333333
50,0.8,0.6,0.8,0.7029394999999568,0.9198666666666664
50,0.8,0.7,0.3,2.9590164999999615,0.9598666666666666
